Taxon	Downstream.5pm	Upstream.5.30am	Downstream.7.30am.day2	Upstream.8am.biof	Upstream.11am.biof	Downstream.8am.biof	Upstream.7.30am.day2	Upstream.5pm.biof	Downstream.5pm.biof	Downstream.11am	Trans.Waller.split	Upstream.2pm.biof	Trans.27.pipe	Upstream.5pm	Upstream.11am	Trans.Hemphill.Split	Upstream.8am	Downstream.5.30am	Downstream.2pm	Trans.105.pipe	Downstream.11am.biof	Downstream.8am	Upstream.2pm	Trans.24th.Street.Weir	Trans.Clark.Field
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Geobacter	0.000253164556962	0.000253164556962	0.000506329113924	0.000379746835443	0.000126582278481	0.0	0.000379746835443	0.0	0.000126582278481	0.000253164556962	0.000632911392405	0.000632911392405	0.000886075949367	0.000253164556962	0.000253164556962	0.0	0.000506329113924	0.000253164556962	0.0	0.000759493670886	0.0	0.000253164556962	0.000126582278481	0.000506329113924	0.000126582278481
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Pelobacteraceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__FAC87;f__;g__	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.000632911392405	0.0	0.00392405063291	0.0	0.000126582278481	0.0	0.000506329113924	0.0	0.0	0.000253164556962	0.0	0.0	0.000379746835443	0.0	0.000253164556962
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__GMD14H09;f__;g__	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__MIZ46;f__;g__	0.000126582278481	0.000253164556962	0.000253164556962	0.000253164556962	0.000126582278481	0.000126582278481	0.000506329113924	0.000126582278481	0.0	0.000126582278481	0.00113924050633	0.0	0.0139240506329	0.00101265822785	0.000759493670886	0.000506329113924	0.000506329113924	0.000506329113924	0.000126582278481	0.00126582278481	0.0	0.0	0.000886075949367	0.00101265822785	0.00113924050633
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;Other;Other	0.000126582278481	0.0	0.000379746835443	0.000506329113924	0.000253164556962	0.0	0.000253164556962	0.000506329113924	0.0	0.0	0.000253164556962	0.000506329113924	0.00291139240506	0.000126582278481	0.0	0.000632911392405	0.000253164556962	0.000379746835443	0.000126582278481	0.000126582278481	0.0	0.000506329113924	0.0	0.000506329113924	0.000379746835443
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__	0.0	0.000253164556962	0.00113924050633	0.000759493670886	0.000759493670886	0.0	0.000506329113924	0.000886075949367	0.000506329113924	0.000253164556962	0.00544303797468	0.000886075949367	0.00291139240506	0.000506329113924	0.000632911392405	0.00278481012658	0.000632911392405	0.000506329113924	0.000253164556962	0.000506329113924	0.000253164556962	0.000126582278481	0.000379746835443	0.00417721518987	0.00316455696203
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__0319-6G20;g__	0.000126582278481	0.000126582278481	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00101265822785	0.000126582278481	0.00126582278481	0.000253164556962	0.000253164556962	0.0	0.000126582278481	0.000379746835443	0.0	0.000126582278481	0.0	0.0	0.000379746835443	0.000126582278481	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Cystobacterineae;g__	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0	0.00126582278481	0.0	0.000126582278481	0.0	0.000126582278481	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Haliangiaceae;g__	0.0	0.000126582278481	0.000126582278481	0.000253164556962	0.000379746835443	0.0	0.000253164556962	0.00113924050633	0.0	0.0	0.000253164556962	0.000759493670886	0.000886075949367	0.000253164556962	0.000126582278481	0.000126582278481	0.000126582278481	0.0	0.0	0.0	0.0	0.000253164556962	0.000126582278481	0.000253164556962	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__Anaeromyxobacter	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__Myxococcus	0.0	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Nannocystaceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.000253164556962	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Nannocystaceae;g__Nannocystis	0.0	0.0	0.000253164556962	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Nannocystaceae;g__Plesiocystis	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__OM27;g__	0.000126582278481	0.000506329113924	0.000253164556962	0.000126582278481	0.0	0.0	0.000632911392405	0.000126582278481	0.000126582278481	0.000126582278481	0.0	0.000253164556962	0.000759493670886	0.000632911392405	0.000759493670886	0.000253164556962	0.000886075949367	0.0	0.0	0.000126582278481	0.0	0.000253164556962	0.000253164556962	0.0	0.000253164556962
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;Other	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.000253164556962	0.000126582278481	0.000126582278481	0.0	0.000379746835443	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__Sorangium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;Other;Other	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__;g__	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.000759493670886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__MND4;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.000379746835443	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__NB1-i;g__	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NKB15;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__PB19;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Spirobacillales;f__;g__	0.000506329113924	0.000632911392405	0.00139240506329	0.000253164556962	0.000126582278481	0.000253164556962	0.00151898734177	0.000253164556962	0.0	0.0	0.00177215189873	0.000506329113924	0.0020253164557	0.000126582278481	0.000759493670886	0.000886075949367	0.000632911392405	0.00126582278481	0.000126582278481	0.0026582278481	0.000126582278481	0.0	0.000253164556962	0.00151898734177	0.00164556962025
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__Desulfobacca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__Desulfomonile	0.0	0.0	0.000126582278481	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__	0.000126582278481	0.000253164556962	0.000126582278481	0.000253164556962	0.000126582278481	0.000126582278481	0.000379746835443	0.000379746835443	0.0	0.0	0.000253164556962	0.000506329113924	0.00392405063291	0.000126582278481	0.000126582278481	0.000126582278481	0.0	0.000253164556962	0.000126582278481	0.0	0.000379746835443	0.000253164556962	0.000253164556962	0.0	0.000126582278481
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__Desulfovirga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__Syntrophobacter	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophorhabdaceae;g__	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__[Entotheonellales];f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__[Entotheonellales];f__[Entotheonellaceae];g__	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.000253164556962	0.000379746835443	0.0	0.0	0.000126582278481	0.0	0.000126582278481	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Arcobacter	0.0	0.000253164556962	0.000126582278481	0.0	0.0	0.0	0.000506329113924	0.0	0.0	0.0	0.000506329113924	0.0	0.000126582278481	0.000126582278481	0.000126582278481	0.000126582278481	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Sulfurospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Sulfuricurvum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Sulfurimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other;Other;Other	0.00430379746835	0.00379746835443	0.00759493670886	0.0110126582278	0.0053164556962	0.00518987341772	0.00379746835443	0.00417721518987	0.00430379746835	0.00139240506329	0.00379746835443	0.00278481012658	0.0073417721519	0.0046835443038	0.00354430379747	0.00164556962025	0.00417721518987	0.0053164556962	0.000886075949367	0.00303797468354	0.00240506329114	0.00189873417722	0.00455696202532	0.00253164556962	0.00126582278481
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.000253164556962	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.000126582278481	0.000126582278481
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__34P16;f__;g__	0.000126582278481	0.000379746835443	0.000126582278481	0.000632911392405	0.000253164556962	0.000759493670886	0.0	0.0	0.000126582278481	0.000126582278481	0.000126582278481	0.0	0.0	0.0	0.0	0.000379746835443	0.0	0.0	0.0	0.000379746835443	0.0	0.0	0.0	0.000253164556962	0.000126582278481
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;Other	0.000506329113924	0.000632911392405	0.000253164556962	0.000506329113924	0.000886075949367	0.00329113924051	0.0	0.000253164556962	0.0046835443038	0.000759493670886	0.000506329113924	0.000126582278481	0.0	0.000126582278481	0.0	0.000126582278481	0.000253164556962	0.000379746835443	0.000253164556962	0.000126582278481	0.00113924050633	0.00177215189873	0.000253164556962	0.0	0.000253164556962
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__	0.00987341772152	0.0020253164557	0.00683544303797	0.020253164557	0.00822784810127	0.0141772151899	0.0026582278481	0.00772151898734	0.0227848101266	0.0187341772152	0.00215189873418	0.00392405063291	0.00278481012658	0.00189873417722	0.00177215189873	0.00113924050633	0.00177215189873	0.00518987341772	0.00582278481013	0.00379746835443	0.0149367088608	0.0136708860759	0.00164556962025	0.00189873417722	0.0020253164557
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Aeromonas	0.000126582278481	0.0	0.000126582278481	0.00164556962025	0.00177215189873	0.00278481012658	0.0	0.00101265822785	0.00367088607595	0.000886075949367	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.000126582278481	0.000379746835443	0.000126582278481	0.00215189873418	0.00151898734177	0.0	0.000126582278481	0.000126582278481
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Tolumonas	0.00367088607595	0.000886075949367	0.00253164556962	0.00303797468354	0.000886075949367	0.00835443037975	0.000632911392405	0.000253164556962	0.0113924050633	0.00924050632911	0.000759493670886	0.000759493670886	0.0	0.000632911392405	0.000379746835443	0.000759493670886	0.000506329113924	0.00139240506329	0.00303797468354	0.0	0.00430379746835	0.00784810126582	0.000253164556962	0.000759493670886	0.000253164556962
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__;g__	0.0	0.000126582278481	0.000632911392405	0.00113924050633	0.000126582278481	0.0	0.0	0.000126582278481	0.000126582278481	0.000253164556962	0.000126582278481	0.0	0.000379746835443	0.000253164556962	0.000126582278481	0.000253164556962	0.0	0.000126582278481	0.000126582278481	0.0	0.000253164556962	0.000379746835443	0.0	0.000253164556962	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__125ds10;g__	0.0	0.000126582278481	0.0	0.000126582278481	0.000126582278481	0.000379746835443	0.0	0.000379746835443	0.000126582278481	0.000126582278481	0.0	0.000379746835443	0.0	0.0	0.000253164556962	0.000126582278481	0.000253164556962	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__211ds20;g__	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.000379746835443	0.000253164556962	0.000759493670886	0.000126582278481	0.000126582278481	0.0	0.00316455696203	0.0	0.000126582278481	0.0	0.0	0.000126582278481
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;Other	0.000126582278481	0.0	0.0	0.000379746835443	0.000126582278481	0.000253164556962	0.0	0.000253164556962	0.0	0.000126582278481	0.000253164556962	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.000126582278481
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__	0.0	0.000126582278481	0.000886075949367	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.000253164556962	0.000253164556962	0.000379746835443	0.0	0.0	0.000632911392405	0.0	0.0	0.0	0.000506329113924	0.0	0.0	0.0	0.000126582278481	0.000379746835443
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__BD2-13	0.000253164556962	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Cellvibrio	0.00227848101266	0.00215189873418	0.00556962025316	0.00379746835443	0.000886075949367	0.00253164556962	0.00151898734177	0.000253164556962	0.00316455696203	0.00354430379747	0.00911392405063	0.000506329113924	0.00126582278481	0.00215189873418	0.00139240506329	0.00139240506329	0.0020253164557	0.0026582278481	0.00139240506329	0.00240506329114	0.000759493670886	0.00670886075949	0.00253164556962	0.00645569620253	0.0053164556962
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Marinimicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__HTCC2188;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.000379746835443
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__HTCC2188;g__HTCC	0.000126582278481	0.000759493670886	0.000126582278481	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000759493670886	0.000632911392405	0.000126582278481	0.000253164556962	0.0	0.00151898734177	0.0	0.0	0.000759493670886	0.000379746835443	0.000126582278481
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__OM60;g__	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.000126582278481	0.000379746835443	0.0	0.0	0.0	0.000506329113924	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;Other	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Shewanella	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.000126582278481	0.000506329113924	0.0	0.0	0.0	0.000126582278481	0.0	0.000126582278481	0.0	0.0	0.000253164556962	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.000126582278481
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae];Other	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.000126582278481	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae];g__	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae];g__Rheinheimera	0.00886075949367	0.000632911392405	0.00139240506329	0.00696202531646	0.000886075949367	0.0193670886076	0.000126582278481	0.000506329113924	0.0193670886076	0.0108860759494	0.00632911392405	0.000126582278481	0.0073417721519	0.000759493670886	0.00113924050633	0.00291139240506	0.00189873417722	0.00215189873418	0.0053164556962	0.0111392405063	0.00607594936709	0.0079746835443	0.000379746835443	0.00620253164557	0.00341772151899
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;Other;Other	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.000126582278481	0.000253164556962	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__;g__	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.000379746835443	0.0	0.000126582278481	0.000253164556962	0.000126582278481	0.00126582278481	0.000126582278481	0.000126582278481	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0	0.000126582278481	0.0	0.000126582278481	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Allochromatium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__	0.0	0.0	0.000253164556962	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.000253164556962	0.000126582278481	0.0	0.00113924050633	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.000253164556962	0.0	0.0	0.0	0.000379746835443	0.000126582278481
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Halothiobacillaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;Other	0.0026582278481	0.000886075949367	0.00113924050633	0.00455696202532	0.00455696202532	0.00658227848101	0.00126582278481	0.00443037974684	0.00645569620253	0.00569620253165	0.0148101265823	0.00392405063291	0.00113924050633	0.00101265822785	0.00113924050633	0.00506329113924	0.000886075949367	0.000886075949367	0.00569620253165	0.00316455696203	0.0112658227848	0.00936708860759	0.000886075949367	0.00582278481013	0.00582278481013
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Buchnera	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
